date,U,TH,AC,PE,GR,SP,CNL
3639.215,3.102,10.526,66.95,4.732,75.824,78.614,10.595
3639.34,3.322,10.325,68.27,5.415,76.149,78.579,11.9
3639.465,3.562,10.199,71.075,6.097,76.072,78.526,13.55
3639.59,3.644,10.437,74.937,6.639,79.75,78.452,15.478
3639.715,3.382,10.974,79.861,7.078,88.395,78.358,17.435
3639.84,2.989,11.405,83.106,7.241,98.301,78.245,18.922
3639.965,2.848,11.347,81.274,6.749,102.872,78.112,19.253
3640.09,3.018,10.758,76.797,5.793,100.711,77.965,18.504
3640.215,3.55,9.259,72.639,4.825,94.119,77.808,17.084
3640.34,4.06,7.635,69.02,4.166,88.001,77.647,15.618
3640.465,4.209,6.732,67.442,3.728,85.764,77.487,14.466
3640.59,4.139,6.407,68.425,3.438,88.141,77.335,13.823
3640.715,4.187,6.06,69.124,3.333,91.253,77.199,13.587
3640.84,4.109,5.817,67.228,3.386,90.516,77.084,13.356
3640.965,3.416,6.128,63.532,3.601,82.457,76.999,12.608
3641.09,2.491,6.858,60.426,3.979,69.762,76.947,11.413
3641.215,1.94,7.622,58.839,4.385,56.905,76.933,10.219
3641.34,1.896,8.054,59.102,4.578,48.662,76.963,9.489
3641.465,1.96,8.267,61.314,4.544,45.664,77.036,9.233
3641.59,2.002,8.469,64.281,4.425,46.259,77.151,9.354
3641.715,2.057,8.745,67.221,4.344,48.014,77.311,9.7
3641.84,2.125,9.125,69.843,4.291,49.985,77.509,10.111
3641.965,2.172,9.556,71.534,4.248,52.801,77.743,10.487
3642.09,2.287,9.599,71.773,4.173,57.768,78.008,10.786
3642.215,2.543,9.116,71.142,4.021,64.454,78.297,11.024
3642.34,2.823,8.559,69.707,3.807,70.307,78.606,11.187
3642.465,2.965,8.363,67.406,3.644,72.914,78.927,11.272
3642.59,3.007,8.39,66.307,3.646,72.83,79.256,11.389
3642.715,2.983,8.777,68.086,3.955,73.967,79.587,11.856
3642.84,2.895,10.184,72.038,4.407,80.147,79.916,12.895
3642.965,3.006,12.552,76.393,4.753,91.725,80.238,14.568
3643.09,3.604,14.761,80.605,4.874,105.45,80.55,16.756
3643.215,4.195,16.143,83.496,4.923,116.883,80.848,19.093
3643.34,4.364,16.913,84.608,5.006,123.734,81.132,21.162
3643.465,4.293,17.305,84.679,5.14,125.992,81.397,22.427
3643.59,4.2,17.506,84.033,5.261,125.228,81.642,22.867
3643.715,4.036,17.765,82.311,5.281,123.154,81.865,22.73
3643.84,3.727,18.1,79.394,5.148,120.426,82.064,22.198
3643.965,3.227,18.418,76.208,5.049,116.422,82.238,21.22
3644.09,2.555,18.813,74.255,5.402,110.516,82.385,20.012
3644.215,2.004,19.23,74.958,6.234,104.835,82.505,19.24
3644.34,1.728,19.487,77.395,7.065,102.646,82.598,19.298
3644.465,1.616,19.615,80.891,7.252,106.408,82.662,20.276
3644.59,1.628,19.591,84.283,6.941,112.894,82.701,21.635
3644.715,1.813,19.312,86.106,6.492,118.517,82.715,22.847
3644.84,2.065,18.937,85.963,6.258,121.627,82.705,23.506
3644.965,2.238,18.719,85.439,6.359,123.764,82.673,23.784
3645.09,2.333,18.631,85.728,6.749,125.568,82.621,23.962
3645.215,2.407,18.555,86.771,7.035,125.977,82.549,24.125
3645.34,2.452,18.488,87.66,6.883,124.335,82.459,24.199
3645.465,2.431,18.401,88.123,6.34,121.389,82.35,24.3
3645.59,2.357,18.288,87.515,5.885,119.303,82.224,24.491
3645.715,2.292,18.108,84.544,5.708,118.565,82.081,24.26
3645.84,2.224,17.781,78.899,5.689,117.139,81.921,22.678
3645.965,2.119,16.762,72.276,5.717,111.887,81.746,20.006
3646.09,2.029,14.594,66.723,5.776,101.418,81.558,17.237
3646.215,1.981,12.296,64.52,5.846,87.609,81.36,15.611
3646.34,1.942,11.107,67.675,5.846,76.953,81.157,15.445
3646.465,1.961,11.108,73.554,5.746,76.661,80.952,16.751
3646.59,2.286,11.619,78.89,5.475,89.435,80.751,19.125
3646.715,3.087,11.9,82.479,5.245,107.511,80.558,21.641
3646.84,3.908,11.754,82.639,5.239,121.328,80.38,23.179
3646.965,4.268,11.561,77.872,5.331,125.602,80.223,22.981
3647.09,4.515,11.053,72.163,5.374,122.051,80.088,21.344
3647.215,5.073,9.288,67.932,5.243,112.755,79.981,19.054
3647.34,5.431,6.971,64.296,4.969,99.939,79.904,16.918
3647.465,5.169,4.945,61.099,4.706,84.985,79.856,15.093
3647.59,4.175,4.709,59.122,4.586,69.98,79.842,13.62
3647.715,3.077,5.551,57.988,4.528,58.056,79.856,12.582
3647.84,2.385,6.493,58.092,4.488,51.923,79.898,12.154
3647.965,2.259,6.888,60.896,4.484,52.495,79.969,12.463
3648.09,2.108,8.193,65.695,4.521,57.881,80.062,13.422
3648.215,1.849,10.637,71.19,4.626,67.266,80.176,15.027
3648.34,1.807,12.977,76.92,4.762,79.967,80.308,17.126
3648.465,2.091,14.892,80.79,4.766,93.328,80.454,19.302
3648.59,2.576,16.396,81.573,4.759,103.289,80.612,20.932
3648.715,2.962,17.089,80.808,4.795,107.829,80.78,21.598
3648.84,3.139,16.947,80.155,4.675,108.75,80.953,21.502
3648.965,3.102,16.684,79.655,4.51,108.165,81.131,21.154
3649.09,3.01,16.535,80.178,4.457,107.529,81.309,20.954
3649.215,2.854,16.367,81.112,4.459,107.891,81.487,20.853
3649.34,2.608,16.142,80.886,4.442,110.123,81.663,20.63
3649.465,2.27,16.068,79.448,4.392,111.76,81.833,20.32
3649.59,1.883,16.372,77.324,4.353,109.557,81.997,20.145
3649.715,1.595,16.944,75.254,4.359,104.205,82.153,20.296
3649.84,1.478,17.398,75.28,4.352,100.771,82.299,20.729
3649.965,1.54,17.528,77.344,4.223,102.433,82.434,21.365
3650.09,1.851,17.295,79.808,4.112,107.718,82.557,22.025
3650.215,2.32,16.627,81.881,4.251,114.015,82.668,22.556
3650.34,2.704,15.759,83.133,4.643,119.516,82.765,22.842
3650.465,2.865,15.115,82.98,4.965,122.707,82.847,22.787
3650.59,2.889,14.696,82.31,4.982,122.393,82.917,22.292
3650.715,2.819,14.408,81.771,4.609,119.462,82.972,21.467
3650.84,2.676,14.448,81.469,4.121,117.04,83.014,20.862
3650.965,2.525,14.826,81.293,3.772,116.004,83.044,20.842
3651.09,2.542,15.246,81.199,3.686,116.418,83.062,21.31
3651.215,2.746,15.557,81.079,3.7,118.308,83.069,21.725
3651.34,3.009,15.836,80.879,3.728,120.543,83.066,21.741
3651.465,3.273,16.005,80.809,3.743,120.762,83.054,21.467
3651.59,3.589,15.991,80.871,3.753,118.583,83.035,21.294
3651.715,3.853,15.902,80.802,3.778,116.144,83.009,21.533
3651.84,3.905,15.974,80.567,3.815,115.489,82.977,22.132
3651.965,3.75,16.274,80.405,3.848,115.538,82.94,22.776
3652.09,3.448,16.744,80.349,3.873,114.414,82.9,23.073
3652.215,3.201,17.08,80.34,3.966,111.885,82.857,23.012
3652.34,3.098,17.085,80.47,4.145,108.801,82.813,22.821
3652.465,3.113,16.818,80.769,4.275,107.228,82.769,22.74
3652.59,3.183,16.345,80.933,4.314,108.119,82.725,22.762
3652.715,3.264,15.714,80.888,4.319,110.424,82.683,22.758
3652.84,3.2,15.379,80.778,4.344,112.356,82.644,22.61
3652.965,2.982,15.553,80.517,4.367,113.055,82.607,22.377
3653.09,2.661,15.996,80.097,4.356,112.844,82.574,22.178
3653.215,2.308,16.472,79.372,4.396,112.73,82.544,22.068
3653.34,1.97,16.973,78.166,4.529,112.312,82.517,21.88
3653.465,1.772,17.431,76.946,4.606,109.771,82.493,21.328
3653.59,1.752,17.627,75.994,4.612,105.604,82.469,20.434
3653.715,1.858,17.5,75.19,4.617,102.325,82.446,19.535
3653.84,2.002,17.08,75.22,4.616,102.722,82.421,19.107
3653.965,2.203,16.349,76.324,4.555,105.705,82.394,19.188
3654.09,2.423,15.378,77.436,4.369,108.88,82.363,19.542
3654.215,2.584,14.331,78.442,4.123,110.049,82.328,19.896
3654.34,2.722,13.252,79.506,4.009,109.163,82.287,20.308
3654.465,2.929,12.08,80.166,4.035,107.634,82.241,20.976
3654.59,3.226,10.91,80.33,4.091,107.922,82.191,21.849
3654.715,3.646,9.804,80.419,4.151,109.445,82.136,22.576
3654.84,4.187,8.978,80.33,4.207,110.84,82.08,22.906
3654.965,4.798,8.522,80.419,4.267,111.966,82.023,22.98
3655.09,5.356,8.354,80.471,4.368,113.457,81.967,22.95
3655.215,5.728,8.401,80.483,4.55,114.586,81.915,22.698
3655.34,5.863,8.68,80.404,4.717,113.576,81.868,22.088
3655.465,5.789,9.071,80.014,4.786,111.161,81.828,21.201
3655.59,5.515,9.394,79.245,4.8,109.252,81.797,20.32
3655.715,5.09,9.6,78.268,4.922,107.757,81.774,19.622
3655.84,4.474,9.787,76.831,5.331,105.234,81.761,19.066
3655.965,3.676,10.055,75.113,5.905,100.122,81.758,18.578
3656.09,2.944,10.428,74.124,6.236,93.59,81.765,18.205
3656.215,2.519,10.768,74.175,6.118,88.438,81.781,18.093
3656.34,2.377,10.886,74.948,5.864,87.089,81.806,18.335
3656.465,2.325,10.799,76.597,5.751,89.853,81.838,18.892
3656.59,2.307,10.626,78.758,5.733,95.83,81.877,19.716
3656.715,2.334,10.76,80.217,5.652,102.932,81.921,20.619
3656.84,2.372,11.36,80.885,5.471,109.331,81.969,21.373
3656.965,2.372,12.205,80.933,5.287,112.16,82.02,21.752
3657.09,2.343,13.015,80.595,5.17,111.474,82.072,21.81
3657.215,2.327,13.702,80.638,5.085,109.542,82.124,21.708
3657.34,2.321,14.146,81.522,4.999,108.855,82.173,21.709
3657.465,2.317,14.339,82.375,4.911,109.547,82.219,21.939
3657.59,2.309,14.297,82.813,4.839,110.732,82.26,22.277
3657.715,2.318,14.01,82.848,4.809,111.661,82.292,22.388
3657.84,2.347,13.643,82.325,4.792,111.386,82.315,22.215
3657.965,2.412,13.399,81.683,4.78,109.386,82.326,21.934
3658.09,2.555,13.416,81.776,4.781,107.6,82.32,21.747
3658.215,2.861,13.599,82.04,4.806,108.241,82.298,21.707
3658.34,3.395,13.844,81.69,4.948,111.182,82.255,21.817
3658.465,3.97,14.074,81.25,5.116,113.005,82.188,21.869
3658.59,4.382,14.282,80.921,5.079,112.705,82.097,21.651
3658.715,4.56,14.397,80.561,4.693,112.774,81.977,21.251
3658.84,4.615,14.44,80.728,4.194,114.536,81.83,21.109
3658.965,4.52,14.55,81.553,3.806,116.134,81.655,21.322
3659.09,4.096,14.923,81.974,3.665,114.619,81.451,21.383
3659.215,3.417,15.378,81.432,3.713,111.477,81.222,20.894
3659.34,2.816,15.53,80.198,3.906,108.817,80.968,20.004
3659.465,2.561,15.314,78.804,4.217,107.182,80.693,19.267
3659.59,2.571,14.974,77.451,4.652,106.467,80.402,18.907
3659.715,2.718,14.592,76.279,5.197,106.724,80.098,18.833
3659.84,2.911,14.069,75.406,5.579,107.743,79.785,18.632
3659.965,3.089,13.526,75.092,5.442,108.924,79.467,17.927
3660.09,3.209,13.1,75.457,4.75,107.8,79.148,16.52
3660.215,3.136,12.433,75.396,4.12,101.928,78.833,14.87
3660.34,2.858,10.904,74.165,3.921,90.445,78.526,13.353
3660.465,2.695,8.062,72.112,4.116,76.163,78.229,11.969
3660.59,2.872,5.157,69.476,4.334,64.197,77.945,10.596
3660.715,3.186,3.412,66.239,4.392,57.163,77.677,9.469
3660.84,3.299,3.13,63.928,4.389,55.703,77.428,9.032
3660.965,3.269,3.502,63.398,4.395,58.128,77.199,9.241
3661.09,3.134,4.303,63.803,4.403,62.201,76.992,9.688
3661.215,2.894,5.237,64.138,4.418,65.265,76.808,9.821
3661.34,2.645,5.979,64.584,4.353,66.572,76.646,9.603
3661.465,2.452,6.523,65.032,4.06,66.629,76.51,9.295
3661.59,2.272,7.193,65.2,3.688,66.219,76.398,9.126
3661.715,2.104,8.232,65.29,3.441,65.265,76.309,9.13
3661.84,1.969,9.842,65.462,3.422,63.35,76.246,9.306
3661.965,1.899,11.595,65.821,3.532,61.081,76.206,9.556
3662.09,1.91,12.946,66.366,3.699,59.701,76.188,9.778
3662.215,1.959,13.75,66.764,3.854,59.865,76.193,9.908
3662.34,2.003,14.262,67.06,3.971,60.29,76.22,9.999
3662.465,2.043,14.382,67.365,4.06,60.55,76.269,10.098
3662.59,2.081,13.903,67.436,4.139,61.257,76.341,10.218
3662.715,2.082,13.147,67.333,4.171,62.253,76.437,10.378
3662.84,2.021,12.548,67.303,4.071,62.449,76.557,10.61
3662.965,1.921,12.169,67.729,3.84,61.911,76.704,10.854
3663.09,1.786,11.938,68.726,3.594,62.613,76.877,11.003
3663.215,1.689,12.095,69.846,3.434,66.616,77.081,11.016
3663.34,1.77,12.578,70.671,3.33,72.241,77.312,11.012
3663.465,2.007,13.031,71.18,3.232,77.196,77.571,11.056
3663.59,2.204,13.17,71.028,3.148,80.032,77.86,11.067
3663.715,2.294,13.148,70.222,3.148,81.048,78.173,10.919
3663.84,2.33,13.015,69.004,3.312,80.39,78.511,10.571
3663.965,2.289,12.604,67.564,3.606,77.771,78.869,10.088
3664.09,2.142,11.851,65.84,3.93,73.483,79.242,9.531
3664.215,1.969,11.041,63.738,4.232,68.756,79.626,8.955
3664.34,1.882,10.56,61.744,4.493,65.765,80.016,8.584
3664.465,1.829,10.411,60.685,4.729,66.63,80.407,8.75
3664.59,1.777,10.579,61.656,4.938,75.236,80.793,9.931
3664.715,1.814,11.317,65.071,5.053,90.918,81.169,12.315
3664.84,1.935,12.775,70.326,5.068,108.238,81.531,15.71
3664.965,2.062,14.138,75.834,5.068,119.541,81.872,19.277
3665.09,2.279,14.642,79.905,5.081,124.127,82.192,21.799
3665.215,2.628,14.462,81.998,5.126,125.407,82.486,22.807
3665.34,3.064,14.127,82.427,5.175,126.658,82.749,22.77
3665.465,3.527,13.762,81.645,5.104,127.541,82.982,22.553
3665.59,4.04,13.348,80.084,4.887,128.246,83.18,22.458
3665.715,4.465,13.001,79.249,4.646,130.046,83.341,22.415
3665.84,4.671,12.796,79.477,4.476,132.269,83.466,22.358
3665.965,4.599,12.755,80.05,4.538,133.086,83.55,22.365
3666.09,4.331,12.843,80.834,5.038,132.117,83.591,22.535
3666.215,3.86,13.099,82.062,6.015,130.259,83.592,22.869
3666.34,3.235,13.572,83.095,7.279,127.384,83.546,23.381
3666.465,2.688,14.102,83.258,8.238,123.373,83.456,24.022
3666.59,2.362,14.441,82.959,8.407,120.123,83.323,24.591
3666.715,2.258,14.393,82.933,7.711,120.959,83.142,24.702
3666.84,2.224,14.173,83.326,6.867,124.415,82.92,24.437
3666.965,2.232,13.961,84.331,6.396,127.238,82.659,24.246
3667.09,2.406,13.71,85.065,6.386,126.144,82.361,24.548
3667.215,2.783,13.314,84.611,6.454,122.278,82.035,24.919
3667.34,3.228,12.848,83.603,6.358,118.914,81.685,24.612
3667.465,3.565,12.519,82.607,6.134,118.421,81.319,23.487
3667.59,3.863,12.189,80.934,6.009,118.301,80.947,22.079
3667.715,4.262,11.167,78.745,6.005,114.5,80.574,20.66
3667.84,4.604,9.255,77.047,5.971,107.449,80.21,19.136
3667.965,4.713,7.247,75.828,5.891,101.363,79.86,17.518
3668.09,4.565,6.034,74.681,5.839,98.569,79.533,16.01
3668.215,4.306,5.218,73.382,5.85,95.38,79.231,14.699
3668.34,3.874,4.543,71.789,5.926,88.063,78.958,13.535
3668.465,3.098,4.503,69.205,6.026,75.499,78.716,12.464
3668.59,2.402,5.118,65.452,6.23,61.528,78.503,11.529
3668.715,2.164,5.782,61.35,6.726,50.241,78.32,10.876
3668.84,2.228,6.033,58.425,7.51,44.936,78.165,10.66
3668.965,2.345,6.106,57.472,8.203,45.355,78.034,10.828
3669.09,2.659,6.27,58.726,8.342,49.522,77.925,11.197
3669.215,3.155,6.366,61.125,7.863,54.239,77.836,11.505
3669.34,3.513,6.396,63.551,7.136,58.687,77.764,11.722
3669.465,3.348,6.881,65.347,6.573,64.244,77.708,12.039
3669.59,2.856,8.22,66.342,6.326,72.184,77.666,12.637
3669.715,2.403,10.169,67.288,6.278,82.103,77.637,13.499
3669.84,2.251,11.916,70.202,6.155,93.158,77.625,14.389
3669.965,2.26,12.954,73.533,5.812,102.683,77.628,14.925
3670.09,2.282,13.177,74.237,5.361,106.016,77.65,14.715
3670.215,2.318,12.291,71.965,5.057,98.485,77.692,13.493
3670.34,2.371,10.233,68.358,4.924,83.816,77.756,11.708
3670.465,2.393,8.117,63.472,4.868,69.568,77.843,10.024
3670.59,2.369,7.264,59.212,4.836,62.8,77.954,9.058
3670.715,2.374,7.245,57.924,4.827,63.079,78.089,8.929
3670.84,2.468,7.404,59.741,4.857,68.212,78.246,9.666
3670.965,2.614,7.53,62.221,4.915,74.317,78.423,11.072
3671.09,2.838,7.43,63.925,4.952,77.726,78.614,12.885
3671.215,3.192,6.933,64.831,4.962,75.19,78.817,14.645
3671.34,3.579,6.303,65.739,4.988,70.125,79.024,15.91
3671.465,3.802,5.883,66.632,5.023,67.773,79.229,16.615
3671.59,3.695,5.809,67.541,5.052,71.487,79.425,16.958
3671.715,3.335,6.047,68.314,5.042,77.538,79.607,17.136
3671.84,2.928,6.559,68.462,4.93,82.258,79.768,17.156
3671.965,2.716,7.325,68.129,4.748,85.778,79.903,17.059
3672.09,2.916,8.271,67.83,4.619,90.991,80.008,16.981
3672.215,3.795,9.255,67.817,4.781,100.142,80.079,17.093
3672.34,5.052,9.695,68.72,5.213,112.054,80.114,17.531
3672.465,6.037,9.506,70.338,5.626,123.563,80.117,18.23
3672.59,6.442,9.113,72.087,5.708,130.905,80.083,18.967
3672.715,6.442,8.887,73.697,5.466,132.005,80.02,19.38
3672.84,6.017,8.312,74.128,5.082,126.43,79.931,19.099
3672.965,5.169,6.947,72.509,4.711,115.29,79.819,17.667
3673.09,4.378,5.625,70.597,4.411,104.255,79.691,15.543
3673.215,3.923,5.119,68.803,4.204,97.348,79.555,13.461
3673.34,3.658,5.326,66.799,4.107,94.945,79.416,12.073
3673.465,3.438,5.747,65.66,4.084,93.363,79.281,11.284
3673.59,3.203,6.316,65.776,4.1,90.254,79.156,10.802
3673.715,2.964,6.959,65.987,4.121,86.31,79.046,10.289
3673.84,2.78,7.518,65.874,4.136,82.306,78.953,9.651
3673.965,2.668,7.935,65.495,4.16,77.541,78.88,8.952
3674.09,2.572,8.294,64.841,4.179,72.638,78.828,8.37
3674.215,2.493,8.56,64.16,4.186,69.439,78.796,8.027
3674.34,2.434,8.665,64.022,4.209,68.786,78.783,7.969
3674.465,2.387,8.576,64.375,4.228,68.501,78.785,8.052
3674.59,2.355,8.265,64.853,4.211,67.491,78.801,8.175
3674.715,2.35,7.813,65.326,4.227,66.435,78.826,8.306
3674.84,2.358,7.361,65.66,4.308,66.343,78.857,8.46
3674.965,2.386,6.852,65.568,4.493,66.906,78.892,8.727
3675.09,2.472,6.07,65.292,4.973,68.506,78.928,9.424
3675.215,2.65,5.249,65.413,5.771,73.601,78.962,10.916
3675.34,2.934,5.753,66.744,6.498,85.126,78.993,13.527
3675.465,3.107,8.38,70.829,6.513,102.019,79.021,16.868
3675.59,3.179,11.091,76.447,5.892,117.851,79.045,19.807
3675.715,3.161,12.003,79.784,5.134,123.369,79.064,20.773
3675.84,2.858,12.733,79.626,4.544,115.698,79.079,19.284
3675.965,2.586,13.267,76.728,4.064,100.186,79.09,16.231
3676.09,2.799,12.674,71.017,3.689,86.864,79.095,13.228
3676.215,3.289,11.448,65.29,3.554,81.035,79.096,11.315
3676.34,3.591,10.861,62.203,3.746,80.766,79.091,10.572
3676.465,3.668,10.537,62.246,4.118,81.35,79.08,10.549
3676.59,3.628,10.201,64.485,4.357,81.725,79.063,10.612
3676.715,3.512,9.839,67.451,4.4,83.152,79.039,10.539
3676.84,3.349,9.442,68.551,4.445,84.619,79.008,10.49
3676.965,3.125,9.038,68.164,4.498,83.728,78.968,10.633
3677.09,2.826,8.723,67.234,4.581,80.747,78.921,10.959
3677.215,2.551,8.517,65.871,4.694,80.172,78.867,11.323
3677.34,2.528,8.273,65.527,4.67,83.964,78.806,11.713
3677.465,2.83,8.051,67.514,4.389,90.314,78.741,12.264
3677.59,3.177,7.956,69.674,3.994,95.714,78.671,12.854
3677.715,3.366,8,70.997,3.606,98.719,78.601,13.076
3677.84,3.426,8.167,71.458,3.337,97.587,78.53,12.522
3677.965,3.37,8.569,70.082,3.284,91.855,78.462,11.508
3678.09,3.116,8.983,67.408,3.421,83.828,78.4,10.418
3678.215,2.785,9.076,66.03,3.532,79.268,78.345,9.571
3678.34,2.565,8.947,65.781,3.555,79.591,78.3,9.087
3678.465,2.407,8.767,65.5,3.546,81.641,78.269,9.046
3678.59,2.236,8.439,65.487,3.625,81.191,78.254,9.246
3678.715,2.034,8.011,65.804,3.858,78.045,78.257,9.365
3678.84,1.845,7.632,65.801,4.009,73.788,78.283,9.247
3678.965,1.731,7.425,65.488,3.927,70.183,78.334,9.024
3679.09,1.708,7.333,65.265,3.78,68.437,78.409,8.795
3679.215,1.735,7.289,65.282,3.708,69.557,78.514,8.61
3679.34,1.804,7.236,65.193,3.883,72.328,78.646,8.546
3679.465,1.923,7.199,64.754,4.233,75.265,78.804,8.68
3679.59,2.099,7.37,64.417,4.501,78.312,78.988,9.007
3679.715,2.283,7.852,64.611,4.581,83.073,79.192,9.4
3679.84,2.419,8.396,64.967,4.524,89.201,79.412,9.76
3679.965,2.446,8.661,64.67,4.438,91.725,79.644,9.909
3680.09,2.292,8.813,63.704,4.46,87.1,79.878,9.717
3680.215,1.988,9.003,61.966,4.857,77.043,80.109,9.319
3680.34,1.756,9.147,59.536,5.888,69.666,80.329,9.241
3680.465,1.672,9.301,58.885,7.381,70.192,80.532,9.859
3680.59,1.558,10.192,63.642,8.494,79.505,80.711,11.535
3680.715,1.458,11.83,71.405,8.665,92.451,80.861,14.439
3680.84,1.487,13.819,78.483,8.351,105.817,80.982,18.643
3680.965,1.677,15.359,84.108,8.28,117.737,81.067,23.521
3681.09,1.916,16.103,88.401,8.354,126.891,81.122,27.418
3681.215,2.162,16.035,89.567,8.073,131.611,81.147,29.415
3681.34,2.384,15.669,88.561,7.176,131.65,81.145,29.737
3681.465,2.679,15.171,87.976,6.111,129.675,81.122,28.903
3681.59,3.081,14.447,87.027,5.235,127.495,81.085,26.942
3681.715,3.525,13.582,84.177,4.653,124.887,81.038,24.418
3681.84,3.936,12.722,80.305,4.33,121.377,80.989,21.945
3681.965,4.253,11.816,76.291,4.257,116.813,80.942,19.643
3682.09,4.379,10.614,73.103,4.282,111,80.904,17.224
3682.215,4.188,9.153,71.097,4.263,103.14,80.875,14.617
3682.34,3.702,7.942,68.74,4.185,92.857,80.859,12.072
3682.465,3.19,7.623,65.623,4.163,81.782,80.854,9.891
3682.59,2.889,8.035,62.909,4.187,72.023,80.86,8.221
3682.715,2.79,8.47,60.666,4.088,66.302,80.874,7.274
3682.84,2.759,8.681,58.667,3.889,65.693,80.891,7.085
3682.965,2.729,9.238,58.57,3.824,71.447,80.906,7.681
3683.09,2.937,9.853,61.387,4.017,82.633,80.913,8.88
3683.215,3.187,10.186,64.671,4.373,93.798,80.909,10.341
3683.34,3.225,10.243,66.39,4.717,99.334,80.889,11.818
3683.465,3.129,10.312,67.248,4.896,99.152,80.849,13.124
3683.59,2.984,10.367,68.158,4.937,99.225,80.788,14.24
3683.715,2.698,10.391,69.095,4.956,104.894,80.704,15.361
3683.84,2.553,10.292,71.032,4.987,113.677,80.599,16.793
3683.965,2.697,10.1,74.731,5.025,120.511,80.475,18.451
3684.09,2.967,9.991,78.666,5.075,121.851,80.333,19.766
3684.215,3.187,9.959,81.111,5.112,120.372,80.179,20.529
3684.34,3.42,9.897,82.335,5.102,120.084,80.017,20.916
3684.465,3.707,9.857,83.098,4.973,121.687,79.853,20.861
3684.59,4.094,9.883,83.12,4.926,119.76,79.69,19.989
3684.715,4.439,9.625,81.009,4.947,108.415,79.533,18.063
3684.84,4.142,8.858,76.082,5.044,89.616,79.388,15.472
3684.965,3.343,8.13,69.897,5.196,72.27,79.256,12.893
3685.09,2.697,7.944,63.782,5.509,63.053,79.141,10.948
3685.215,2.637,7.977,58.748,6,61.052,79.045,9.87
3685.34,2.897,7.97,56.743,6.35,63.198,78.968,9.513
3685.465,3.677,7.78,58.885,6.128,67.758,78.911,9.626
3685.59,4.612,7.449,61.998,5.475,73.244,78.873,9.837
3685.715,5.165,7.184,63.832,4.724,77.438,78.853,9.921
3685.84,5.061,7.253,63.883,4.195,77.599,78.85,9.664
3685.965,4.756,7.414,62.946,3.958,75.107,78.86,9.16
3686.09,4.443,7.523,61.232,3.974,72.862,78.881,8.721
3686.215,4.017,7.737,59.4,4.163,73.639,78.91,8.745
3686.34,3.405,8.136,58.842,4.51,78.396,78.944,9.269
3686.465,3.01,8.268,59.765,5.013,87.061,78.979,10.216
3686.59,3.05,7.959,60.79,5.443,95.988,79.014,11.404
3686.715,3.198,7.657,62.517,5.473,100.285,79.046,12.637
3686.84,3.282,7.628,65.807,5.007,96.772,79.073,13.585
3686.965,3.378,7.857,68.138,4.488,89.799,79.095,13.921
3687.09,3.424,8.288,68.553,4.252,84.485,79.11,13.59
3687.215,3.408,8.692,68.451,4.316,82.659,79.118,12.796
3687.34,3.409,9.178,68.034,4.378,83.599,79.121,11.994
3687.465,3.414,10.217,67.277,4.363,88.024,79.118,11.478
3687.59,3.373,11.467,67.798,4.26,95.87,79.111,11.385
3687.715,3.326,12.208,69.328,4.086,102.842,79.1,11.335
3687.84,3.27,12.319,70.353,3.88,104.404,79.085,10.798
3687.965,3.089,12.117,69.73,3.74,99.813,79.065,9.759
3688.09,2.754,11.811,67.616,3.734,93.051,79.042,8.86
3688.215,2.377,11.548,65.344,3.753,87.429,79.013,8.62
3688.34,2.094,11.326,64.197,3.897,84.09,78.979,8.904
3688.465,1.919,10.952,63.79,4.102,81.71,78.938,9.256
3688.59,1.815,10.287,63.953,4.108,78.462,78.892,9.288
3688.715,1.769,9.605,64.798,4.054,74.809,78.84,9.069
3688.84,1.766,9.162,65.792,4.088,72.247,78.783,8.889
3688.965,1.797,9.017,66.243,4.132,72.501,78.725,9.097
3689.09,1.885,9.564,66.364,4.108,76.111,78.667,9.67
3689.215,2.072,11.604,66.85,4.059,83.825,78.615,10.404
3689.34,2.338,14.491,67.412,4.084,95.371,78.572,11.057
3689.465,2.526,16.558,67.076,4.1,105.834,78.544,11.532
3689.59,2.572,16.974,66.54,3.966,108.254,78.535,11.654
3689.715,2.536,16.033,66.615,3.787,100.767,78.551,11.201
3689.84,2.561,14.07,66.271,3.682,88.734,78.594,10.3
3689.965,2.545,12.379,65.652,3.672,78.496,78.67,9.331
3690.09,2.44,11.718,65.804,3.817,72.642,78.777,9.331
3690.215,2.297,11.532,66.054,4.115,70.149,78.915,8.65
3690.34,2.21,11.304,65.671,4.402,70.191,79.084,8.278
3690.465,2.122,11.089,64.888,4.501,71.026,79.277,8.085
3690.59,2.024,10.839,63.575,4.444,70.153,79.49,7.879
3690.715,1.935,10.525,62.073,4.38,67.347,79.716,7.589
3690.84,1.856,10.294,60.947,4.336,65.377,79.947,7.251
3690.965,1.784,10.349,60.053,4.387,66.082,80.176,7.021
3691.09,1.67,11.215,59.569,4.629,69.493,80.396,7.127
3691.215,1.55,12.953,60.31,5.022,75.919,80.6,7.814
3691.34,1.638,14.638,63.069,5.391,87.607,80.784,9.091
3691.465,1.916,16.186,67.025,5.453,103.634,80.945,10.918
3691.59,2.168,18.011,70.981,5.237,119.207,81.084,13.194
3691.715,2.269,19.559,74.677,5.025,128.621,81.199,15.873
3691.84,2.309,20.028,77.871,5.145,131.445,81.295,18.662
3691.965,2.313,19.934,79.501,5.761,130.569,81.377,20.708
